date,open,high,low,close
1375930800,105.69995,106.32,105.232,106.32
1375934400,106.21001,106.26487,105.232,105.98999
1375938000,105.98997,105.99,105.232,105.36969
1375941600,105.36968,105.89984,105.25,105.3
1375945200,105.5,105.7,105.25,105.69899
1375948800,105.6989,106,105.29898,106
1375952400,105.99,106,105.25,105.25001
1375956000,105.25002,105.89,105.25002,105.25135
1375959600,105.25135,105.86984,104.29,104.51889
1375963200,104.51889,104.9,102.12111,103.00007
1375966800,102.99509,103.83173,100.95969,102.75
1375970400,103.47498,104.01111,101.02,102
1375974000,102.36465,102.88,101.4012,101.99999
1375977600,102,102,101.12011,101.6
1375981200,101.64,102.76,101.26,101.72
1375984800,101.99996,102.5,101.72,102.02
1375988400,101.80003,102.79,101.735,102.78896
1375992000,102.78895,104,101.69092,103.30003
1375995600,103.79997,103.89637,102.8,103.25
1375999200,103.25,104.671,102.58801,103.3887
1376002800,103.3887,103.978,102.84006,103.05
1376006400,103.07,105.78,102.61,105.74499
1376010000,105.74497,105.78999,104.01,104.01001
1376013600,104.01002,105.69,104.01,104.48311
1376017200,104.48311,104.58311,102.8,103.7512
1376020800,103.7512,104.489,103.1,103.48542
1376024400,103.50013,104.4898,102.61,103.49999
1376028000,103.20002,104.2001,102.72112,103.1412
1376031600,103.89498,103.98575,102.72111,103.2
1376035200,103.96465,104.40958,103.7,104.00009
1376038800,104.39816,104.39817,103.7,103.99
1376042400,103.99,103.99,103.2,103.2506
1376046000,103.30001,103.99,103.2,103.50002
1376049600,103.29991,103.69361,102.5,102.6082
1376053200,102.68376,103.5,102.5,102.6
1376056800,102.60004,103.5,102.5,103
1376060400,103.0111,103.91,102.3,102.70896
1376064000,102.70899,102.70899,102.001,102.3
1376067600,102.05001,102.3,102.01,102.3
1376071200,102.05,102.687,102.03,102.20001
1376074800,102.65697,102.6799,102.15004,102.59997
1376078400,102.59993,102.6,102.001,102.13666
1376082000,102.02001,103.44,101.935,102.44
1376085600,102.44504,103.06785,102,102.4
1376089200,102.35,102.8,102.31349,102.8
1376092800,102.38002,103,102.38001,102.99501
1376096400,103,103.69834,102.99501,102.99508
1376100000,102.99509,103.48514,102.40001,102.4111
1376103600,103,103.68444,102.41002,102.48438
1376107200,102.99998,103.89999,102.65812,102.65816
1376110800,103.48556,103.65,102.5101,103.43
1376114400,103.43,103.6935,102.73,103.68
1376118000,103.68,103.70817,102.51194,102.64994
1376121600,102.85,103.2,102.62456,103.19998
1376125200,103.19996,103.7,102.64,103
1376128800,102.651,103.4605,102.55,102.9875
1376132400,102.98729,103,102.61508,103
1376136000,102.65851,103.36,102.64798,102.99998
1376139600,102.70035,103.36,102.7,103.36
1376143200,103.35,103.645,102.59729,102.71
1376146800,102.71013,103.59699,102.63126,102.75
1376150400,102.97159,103.49979,102.75,102.78003
1376154000,102.79001,103.1,102.528,102.5299
1376157600,102.52991,103.4,102.5299,102.66011
1376161200,103.39901,103.39901,102.5101,103.08999
1376164800,102.5101,103.16468,102.50112,102.50614
1376168400,102.50615,103.36449,102.50614,102.99999
1376172000,102.99,103,102.50616,102.99999
1376175600,102.50617,103.37131,102.505,102.99999
1376179200,102.99999,103.5,102.99998,103.01001
1376182800,103.49999,104.49,103.01001,103.13621
1376186400,103.13621,104.3398,103.09,103.495
1376190000,103.495,103.5,103.09,103.09003
1376193600,103.09002,103.49001,102.76504,103.47984
1376197200,103.47982,104,102.7,103.70001
1376200800,103.79999,104,103.029,103.88407
1376204400,103.88406,104.08,102.8,103.495
1376208000,103.49499,103.9899,102.783,103.984
1376211600,103.30002,103.98989,102.96401,103.25002
1376215200,103.89233,103.98989,103.256,103.98982
1376218800,103.98982,103.98999,103.6,103.98999
1376222400,103.98999,104.8,103.30002,103.5
1376226000,103.59994,104,103.30161,103.95
1376229600,103.94,104.29,103.56502,103.99998
1376233200,103.70001,104.29,103.7,104.29
1376236800,104.29,104.79999,104.05,104.05
1376240400,104.05006,104.4,103.7352,104.399
1376244000,104.399,104.5,103.76084,104.4
1376247600,104.00032,104.906,103.88,104.72855
1376251200,104.72855,105.19,103.74,104.81482
1376254800,104.79979,105.1,104.20504,104.90001
1376258400,104.90001,105.05,104.3,104.76
1376262000,104.76001,105.1,104.40001,105
1376265600,105,105.1,104.981,104.98101
1376269200,104.98101,105.35,104.41,105.31158
1376272800,105.31158,105.48,104.40499,105.47998
1376276400,105.48,105.48,103.72,103.99999
1376280000,103.99999,104.4999,103.76601,104
1376283600,104,104.7,103.7,103.71999
1376287200,104.41957,104.75,103.51,104.195
1376290800,104.18999,104.2,103.5,104.16492
1376294400,104.14989,104.14989,103.50689,104
1376298000,104,104.2,103.51,103.51001
1376301600,103.723,104.6886,103.72298,104.67427
1376305200,104.67426,104.69822,104.10001,104.12005
1376308800,104.12006,104.735,104,104.51388
1376312400,104.51388,105.19817,104,104.29001
